0.0	86.17631216430412
60.0	82.07857326196101
120.0	71.29036637418127
180.0	60.2802211312236
240.0	46.96694043754015
300.0	43.67249027302925
360.0	35.11637606455785
420.0	37.40984243682001
480.0	29.05775400266169
540.0	32.778033045329884
600.0	22.360408139481518
660.0	18.99883572141918
720.0	18.887605530920343
780.0	14.704360527532213
840.0	12.845324545211604
900.0	13.036171657838976
960.0	20.21302150013873
1020.0	12.165709852684971
1080.0	9.840497628293962
1140.0	14.223369432835861
1200.0	11.90554489881642
1260.0	12.904547432999285
1320.0	8.647021207223725
1380.0	9.845918414136737
1440.0	13.635256611581788
1500.0	8.242125719121525
1560.0	6.934840646653889
1620.0	13.96394046854482
1680.0	12.110446300568181
1740.0	7.654214315772402
1800.0	9.726894663379133
1860.0	15.33944767752396
1920.0	11.03691591539824
1980.0	6.173784087914637
